index,unique_id,ds,AutoARIMA,AutoARIMA/BottomUp
11013,Middletown/Ford/F-Series,2027-10-01,1.0,3.0
11014,Middletown/Ford/F-Series,2027-11-01,1.0,3.0
11015,Middletown/Ford/F-Series,2027-12-01,1.0,3.0
11016,Middletown/Ford/Focus,2026-11-01,1.0,3.0
11017,Middletown/Ford/Focus,2026-12-01,1.0,3.0
11018,Middletown/Ford/Focus,2027-01-01,1.0,3.0
11019,Middletown/Ford/Focus,2027-02-01,1.0,3.0
11020,Middletown/Ford/Focus,2027-03-01,1.0,3.0
11021,Middletown/Ford/Focus,2027-04-01,1.0,3.0
11022,Middletown/Ford/Focus,2027-05-01,1.0,3.0
11023,Middletown/Ford/Focus,2027-06-01,1.0,3.0
11024,Middletown/Ford/Focus,2027-07-01,1.0,3.0
11025,Middletown/Ford/Focus,2027-08-01,1.0,3.0
11026,Middletown/Ford/Focus,2027-09-01,1.0,3.0
11027,Middletown/Ford/Focus,2027-10-01,1.0,3.0
11028,Middletown/Ford/Mustang,2027-01-01,1.028169,3.035714268684387
11029,Middletown/Ford/Mustang,2027-02-01,1.028169,3.035714268684387
11030,Middletown/Ford/Mustang,2027-03-01,1.028169,3.035714268684387
11031,Middletown/Ford/Mustang,2027-04-01,1.028169,3.035714268684387
11032,Middletown/Ford/Mustang,2027-05-01,1.028169,3.035714268684387
11033,Middletown/Ford/Mustang,2027-06-01,1.028169,3.035714268684387
11034,Middletown/Ford/Mustang,2027-07-01,1.028169,3.035714268684387
11035,Middletown/Ford/Mustang,2027-08-01,1.028169,3.035714268684387
11036,Middletown/Ford/Mustang,2027-09-01,1.028169,3.035714268684387
11037,Middletown/Ford/Mustang,2027-10-01,1.028169,3.035714268684387
11038,Middletown/Ford/Mustang,2027-11-01,1.028169,3.035714268684387
11039,Middletown/Ford/Mustang,2027-12-01,1.028169,3.035714268684387
11040,Middletown/Ford/Ranger,2026-12-01,1.0,3.0
11041,Middletown/Ford/Ranger,2027-01-01,1.0,3.0
11042,Middletown/Ford/Ranger,2027-02-01,1.0,3.0
11043,Middletown/Ford/Ranger,2027-03-01,1.0,3.0
11044,Middletown/Ford/Ranger,2027-04-01,1.0,3.0
11045,Middletown/Ford/Ranger,2027-05-01,1.0,3.0
11046,Middletown/Ford/Ranger,2027-06-01,1.0,3.0
11047,Middletown/Ford/Ranger,2027-07-01,1.0,3.0
11048,Middletown/Ford/Ranger,2027-08-01,1.0,3.0
11049,Middletown/Ford/Ranger,2027-09-01,1.0,3.0
11050,Middletown/Ford/Ranger,2027-10-01,1.0,3.0
11051,Middletown/Ford/Ranger,2027-11-01,1.0,3.0
11052,Middletown/Ford/Taurus,2027-01-01,1.025,3.055555582046509
11053,Middletown/Ford/Taurus,2027-02-01,1.025,3.055555582046509
11054,Middletown/Ford/Taurus,2027-03-01,1.025,3.055555582046509
11055,Middletown/Ford/Taurus,2027-04-01,1.025,3.055555582046509
11056,Middletown/Ford/Taurus,2027-05-01,1.025,3.055555582046509
11057,Middletown/Ford/Taurus,2027-06-01,1.025,3.055555582046509
11058,Middletown/Ford/Taurus,2027-07-01,1.025,3.055555582046509
11059,Middletown/Ford/Taurus,2027-08-01,1.025,3.055555582046509
11060,Middletown/Ford/Taurus,2027-09-01,1.025,3.055555582046509
11061,Middletown/Ford/Taurus,2027-10-01,1.025,3.055555582046509
11062,Middletown/Ford/Taurus,2027-11-01,1.025,3.055555582046509
11063,Middletown/Ford/Taurus,2027-12-01,1.025,3.055555582046509
11064,Middletown/Ford/Windstar,2027-01-01,1.0,3.0
11065,Middletown/Ford/Windstar,2027-02-01,1.0,3.0
11066,Middletown/Ford/Windstar,2027-03-01,1.0,3.0
11067,Middletown/Ford/Windstar,2027-04-01,1.0,3.0
11068,Middletown/Ford/Windstar,2027-05-01,1.0,3.0
11069,Middletown/Ford/Windstar,2027-06-01,1.0,3.0
11070,Middletown/Ford/Windstar,2027-07-01,1.0,3.0
11071,Middletown/Ford/Windstar,2027-08-01,1.0,3.0
11072,Middletown/Ford/Windstar,2027-09-01,1.0,3.0
11073,Middletown/Ford/Windstar,2027-10-01,1.0,3.0
11074,Middletown/Ford/Windstar,2027-11-01,1.0,3.0
11075,Middletown/Ford/Windstar,2027-12-01,1.0,3.0
11076,Middletown/Honda/Accord,2027-01-01,1.0,3.0
11077,Middletown/Honda/Accord,2027-02-01,1.0,3.0
11078,Middletown/Honda/Accord,2027-03-01,1.0,3.0
11079,Middletown/Honda/Accord,2027-04-01,1.0,3.0
11080,Middletown/Honda/Accord,2027-05-01,1.0,3.0
11081,Middletown/Honda/Accord,2027-06-01,1.0,3.0
11082,Middletown/Honda/Accord,2027-07-01,1.0,3.0
11083,Middletown/Honda/Accord,2027-08-01,1.0,3.0
11084,Middletown/Honda/Accord,2027-09-01,1.0,3.0
11085,Middletown/Honda/Accord,2027-10-01,1.0,3.0
11086,Middletown/Honda/Accord,2027-11-01,1.0,3.0
11087,Middletown/Honda/Accord,2027-12-01,1.0,3.0
11088,Middletown/Honda/CR-V,2027-01-01,1.0196079,3.035714268684387
11089,Middletown/Honda/CR-V,2027-02-01,1.0196079,3.035714268684387
11090,Middletown/Honda/CR-V,2027-03-01,1.0196079,3.035714268684387
11091,Middletown/Honda/CR-V,2027-04-01,1.0196079,3.035714268684387
11092,Middletown/Honda/CR-V,2027-05-01,1.0196079,3.035714268684387
11093,Middletown/Honda/CR-V,2027-06-01,1.0196079,3.035714268684387
11094,Middletown/Honda/CR-V,2027-07-01,1.0196079,3.035714268684387
11095,Middletown/Honda/CR-V,2027-08-01,1.0196079,3.035714268684387
11096,Middletown/Honda/CR-V,2027-09-01,1.0196079,3.035714268684387
11097,Middletown/Honda/CR-V,2027-10-01,1.0196079,3.035714268684387
11098,Middletown/Honda/CR-V,2027-11-01,1.0196079,3.035714268684387
11099,Middletown/Honda/CR-V,2027-12-01,1.0196079,3.035714268684387
11100,Middletown/Honda/Civic,2027-01-01,1.0864462,3.0625
11101,Middletown/Honda/Civic,2027-02-01,1.0817082,3.0625
11102,Middletown/Honda/Civic,2027-03-01,1.0782485,3.0625
11103,Middletown/Honda/Civic,2027-04-01,1.0757223,3.0625
11104,Middletown/Honda/Civic,2027-05-01,1.0738778,3.0625
11105,Middletown/Honda/Civic,2027-06-01,1.072531,3.0625
11106,Middletown/Honda/Civic,2027-07-01,1.0715475,3.0625
11107,Middletown/Honda/Civic,2027-08-01,1.0708294,3.0625
11108,Middletown/Honda/Civic,2027-09-01,1.070305,3.0625
11109,Middletown/Honda/Civic,2027-10-01,1.0699221,3.0625
11110,Middletown/Honda/Civic,2027-11-01,1.0696425,3.0625
11111,Middletown/Honda/Civic,2027-12-01,1.0694385,3.0625
11112,Middletown/Honda/Odyssey,2027-01-01,1.0333333,3.083333373069763
11113,Middletown/Honda/Odyssey,2027-02-01,1.0333333,3.083333373069763
11114,Middletown/Honda/Odyssey,2027-03-01,1.0333333,3.083333373069763
11115,Middletown/Honda/Odyssey,2027-04-01,1.0333333,3.083333373069763
11116,Middletown/Honda/Odyssey,2027-05-01,1.0333333,3.083333373069763
11117,Middletown/Honda/Odyssey,2027-06-01,1.0333333,3.083333373069763
11118,Middletown/Honda/Odyssey,2027-07-01,1.0333333,3.083333373069763
11119,Middletown/Honda/Odyssey,2027-08-01,1.0333333,3.083333373069763
11120,Middletown/Honda/Odyssey,2027-09-01,1.0333333,3.083333373069763
11121,Middletown/Honda/Odyssey,2027-10-01,1.0333333,3.083333373069763
11122,Middletown/Honda/Odyssey,2027-11-01,1.0333333,3.083333373069763
11123,Middletown/Honda/Odyssey,2027-12-01,1.0333333,3.083333373069763
11124,Middletown/Honda/Passport,2027-01-01,1.0408163,3.035714268684387
11125,Middletown/Honda/Passport,2027-02-01,1.0408163,3.035714268684387
11126,Middletown/Honda/Passport,2027-03-01,1.0408163,3.035714268684387
11127,Middletown/Honda/Passport,2027-04-01,1.0408163,3.035714268684387
11128,Middletown/Honda/Passport,2027-05-01,1.0408163,3.035714268684387
11129,Middletown/Honda/Passport,2027-06-01,1.0408163,3.035714268684387
11130,Middletown/Honda/Passport,2027-07-01,1.0408163,3.035714268684387
11131,Middletown/Honda/Passport,2027-08-01,1.0408163,3.035714268684387
11132,Middletown/Honda/Passport,2027-09-01,1.0408163,3.035714268684387
11133,Middletown/Honda/Passport,2027-10-01,1.0408163,3.035714268684387
11134,Middletown/Honda/Passport,2027-11-01,1.0408163,3.035714268684387
11135,Middletown/Honda/Passport,2027-12-01,1.0408163,3.035714268684387
11136,Middletown/Hyundai/Accent,2026-12-01,1.0,3.0
11137,Middletown/Hyundai/Accent,2027-01-01,1.0,3.0
11138,Middletown/Hyundai/Accent,2027-02-01,1.0,3.0
11139,Middletown/Hyundai/Accent,2027-03-01,1.0,3.0
11140,Middletown/Hyundai/Accent,2027-04-01,1.0,3.0
11141,Middletown/Hyundai/Accent,2027-05-01,1.0,3.0
11142,Middletown/Hyundai/Accent,2027-06-01,1.0,3.0
11143,Middletown/Hyundai/Accent,2027-07-01,1.0,3.0
11144,Middletown/Hyundai/Accent,2027-08-01,1.0,3.0
11145,Middletown/Hyundai/Accent,2027-09-01,1.0,3.0
11146,Middletown/Hyundai/Accent,2027-10-01,1.0,3.0
11147,Middletown/Hyundai/Accent,2027-11-01,1.0,3.0
11148,Middletown/Hyundai/Elantra,2027-01-01,1.0,3.0
11149,Middletown/Hyundai/Elantra,2027-02-01,1.0,3.0
11150,Middletown/Hyundai/Elantra,2027-03-01,1.0,3.0
11151,Middletown/Hyundai/Elantra,2027-04-01,1.0,3.0
11152,Middletown/Hyundai/Elantra,2027-05-01,1.0,3.0
11153,Middletown/Hyundai/Elantra,2027-06-01,1.0,3.0
11154,Middletown/Hyundai/Elantra,2027-07-01,1.0,3.0
11155,Middletown/Hyundai/Elantra,2027-08-01,1.0,3.0
11156,Middletown/Hyundai/Elantra,2027-09-01,1.0,3.0
11157,Middletown/Hyundai/Elantra,2027-10-01,1.0,3.0
11158,Middletown/Hyundai/Elantra,2027-11-01,1.0,3.0
11159,Middletown/Hyundai/Elantra,2027-12-01,1.0,3.0
11160,Middletown/Hyundai/Sonata,2027-01-01,1.015625,3.0
11161,Middletown/Hyundai/Sonata,2027-02-01,1.015625,3.0
11162,Middletown/Hyundai/Sonata,2027-03-01,1.015625,3.0
11163,Middletown/Hyundai/Sonata,2027-04-01,1.015625,3.0
11164,Middletown/Hyundai/Sonata,2027-05-01,1.015625,3.0
11165,Middletown/Hyundai/Sonata,2027-06-01,1.015625,3.0
11166,Middletown/Hyundai/Sonata,2027-07-01,1.015625,3.0
11167,Middletown/Hyundai/Sonata,2027-08-01,1.015625,3.0
11168,Middletown/Hyundai/Sonata,2027-09-01,1.015625,3.0
11169,Middletown/Hyundai/Sonata,2027-10-01,1.015625,3.0
11170,Middletown/Hyundai/Sonata,2027-11-01,1.015625,3.0
11171,Middletown/Hyundai/Sonata,2027-12-01,1.015625,3.0
11172,Middletown/Infiniti/I30,2027-01-01,1.0120482,3.0277777910232544
11173,Middletown/Infiniti/I30,2027-02-01,1.0120482,3.0277777910232544
11174,Middletown/Infiniti/I30,2027-03-01,1.0120482,3.0277777910232544
11175,Middletown/Infiniti/I30,2027-04-01,1.0120482,3.0277777910232544
11176,Middletown/Infiniti/I30,2027-05-01,1.0120482,3.0277777910232544
11177,Middletown/Infiniti/I30,2027-06-01,1.0120482,3.0277777910232544
11178,Middletown/Infiniti/I30,2027-07-01,1.0120482,3.0277777910232544
11179,Middletown/Infiniti/I30,2027-08-01,1.0120482,3.0277777910232544
11180,Middletown/Infiniti/I30,2027-09-01,1.0120482,3.0277777910232544
11181,Middletown/Infiniti/I30,2027-10-01,1.0120482,3.0277777910232544
11182,Middletown/Infiniti/I30,2027-11-01,1.0120482,3.0277777910232544
11183,Middletown/Infiniti/I30,2027-12-01,1.0120482,3.0277777910232544
11184,Middletown/Jaguar/S-Type,2026-12-01,1.0166667,3.0
11185,Middletown/Jaguar/S-Type,2027-01-01,1.0166667,3.0
11186,Middletown/Jaguar/S-Type,2027-02-01,1.0166667,3.0
11187,Middletown/Jaguar/S-Type,2027-03-01,1.0166667,3.0
11188,Middletown/Jaguar/S-Type,2027-04-01,1.0166667,3.0
11189,Middletown/Jaguar/S-Type,2027-05-01,1.0166667,3.0
11190,Middletown/Jaguar/S-Type,2027-06-01,1.0166667,3.0
11191,Middletown/Jaguar/S-Type,2027-07-01,1.0166667,3.0
11192,Middletown/Jaguar/S-Type,2027-08-01,1.0166667,3.0
11193,Middletown/Jaguar/S-Type,2027-09-01,1.0166667,3.0
11194,Middletown/Jaguar/S-Type,2027-10-01,1.0166667,3.0
11195,Middletown/Jaguar/S-Type,2027-11-01,1.0166667,3.0
11196,Middletown/Jeep/Cherokee,2026-12-01,1.0,3.0
11197,Middletown/Jeep/Cherokee,2027-01-01,1.0,3.0
11198,Middletown/Jeep/Cherokee,2027-02-01,1.0,3.0
11199,Middletown/Jeep/Cherokee,2027-03-01,1.0,3.0
11200,Middletown/Jeep/Cherokee,2027-04-01,1.0,3.0
11201,Middletown/Jeep/Cherokee,2027-05-01,1.0,3.0
11202,Middletown/Jeep/Cherokee,2027-06-01,1.0,3.0
11203,Middletown/Jeep/Cherokee,2027-07-01,1.0,3.0
11204,Middletown/Jeep/Cherokee,2027-08-01,1.0,3.0
11205,Middletown/Jeep/Cherokee,2027-09-01,1.0,3.0
11206,Middletown/Jeep/Cherokee,2027-10-01,1.0,3.0
11207,Middletown/Jeep/Cherokee,2027-11-01,1.0,3.0
11208,Middletown/Jeep/Grand Cherokee,2027-01-01,1.0,3.0
11209,Middletown/Jeep/Grand Cherokee,2027-02-01,1.0,3.0
11210,Middletown/Jeep/Grand Cherokee,2027-03-01,1.0,3.0
11211,Middletown/Jeep/Grand Cherokee,2027-04-01,1.0,3.0
11212,Middletown/Jeep/Grand Cherokee,2027-05-01,1.0,3.0
11213,Middletown/Jeep/Grand Cherokee,2027-06-01,1.0,3.0
11214,Middletown/Jeep/Grand Cherokee,2027-07-01,1.0,3.0
11215,Middletown/Jeep/Grand Cherokee,2027-08-01,1.0,3.0
11216,Middletown/Jeep/Grand Cherokee,2027-09-01,1.0,3.0
11217,Middletown/Jeep/Grand Cherokee,2027-10-01,1.0,3.0
11218,Middletown/Jeep/Grand Cherokee,2027-11-01,1.0,3.0
11219,Middletown/Jeep/Grand Cherokee,2027-12-01,1.0,3.0
11220,Middletown/Jeep/Wrangler,2027-01-01,1.0384616,3.083333373069763
11221,Middletown/Jeep/Wrangler,2027-02-01,1.0384616,3.083333373069763
11222,Middletown/Jeep/Wrangler,2027-03-01,1.0384616,3.083333373069763
11223,Middletown/Jeep/Wrangler,2027-04-01,1.0384616,3.083333373069763
11224,Middletown/Jeep/Wrangler,2027-05-01,1.0384616,3.083333373069763
11225,Middletown/Jeep/Wrangler,2027-06-01,1.0384616,3.083333373069763
11226,Middletown/Jeep/Wrangler,2027-07-01,1.0384616,3.083333373069763
11227,Middletown/Jeep/Wrangler,2027-08-01,1.0384616,3.083333373069763
11228,Middletown/Jeep/Wrangler,2027-09-01,1.0384616,3.083333373069763
11229,Middletown/Jeep/Wrangler,2027-10-01,1.0384616,3.083333373069763
11230,Middletown/Jeep/Wrangler,2027-11-01,1.0384616,3.083333373069763
11231,Middletown/Jeep/Wrangler,2027-12-01,1.0384616,3.083333373069763
11232,Middletown/Lexus/ES300,2027-01-01,1.0,3.0
11233,Middletown/Lexus/ES300,2027-02-01,1.0,3.0
11234,Middletown/Lexus/ES300,2027-03-01,1.0,3.0
11235,Middletown/Lexus/ES300,2027-04-01,1.0,3.0
11236,Middletown/Lexus/ES300,2027-05-01,1.0,3.0
11237,Middletown/Lexus/ES300,2027-06-01,1.0,3.0
11238,Middletown/Lexus/ES300,2027-07-01,1.0,3.0
11239,Middletown/Lexus/ES300,2027-08-01,1.0,3.0
11240,Middletown/Lexus/ES300,2027-09-01,1.0,3.0
11241,Middletown/Lexus/ES300,2027-10-01,1.0,3.0
11242,Middletown/Lexus/ES300,2027-11-01,1.0,3.0
11243,Middletown/Lexus/ES300,2027-12-01,1.0,3.0
11244,Middletown/Lexus/GS300,2027-01-01,1.0,3.0
11245,Middletown/Lexus/GS300,2027-02-01,1.0,3.0
11246,Middletown/Lexus/GS300,2027-03-01,1.0,3.0
11247,Middletown/Lexus/GS300,2027-04-01,1.0,3.0
11248,Middletown/Lexus/GS300,2027-05-01,1.0,3.0
11249,Middletown/Lexus/GS300,2027-06-01,1.0,3.0
11250,Middletown/Lexus/GS300,2027-07-01,1.0,3.0
11251,Middletown/Lexus/GS300,2027-08-01,1.0,3.0
11252,Middletown/Lexus/GS300,2027-09-01,1.0,3.0
11253,Middletown/Lexus/GS300,2027-10-01,1.0,3.0
11254,Middletown/Lexus/GS300,2027-11-01,1.0,3.0
11255,Middletown/Lexus/GS300,2027-12-01,1.0,3.0
11256,Middletown/Lexus/GS400,2027-01-01,1.0166667,3.0
11257,Middletown/Lexus/GS400,2027-02-01,1.0166667,3.0
11258,Middletown/Lexus/GS400,2027-03-01,1.0166667,3.0
11259,Middletown/Lexus/GS400,2027-04-01,1.0166667,3.0
11260,Middletown/Lexus/GS400,2027-05-01,1.0166667,3.0
11261,Middletown/Lexus/GS400,2027-06-01,1.0166667,3.0
11262,Middletown/Lexus/GS400,2027-07-01,1.0166667,3.0
11263,Middletown/Lexus/GS400,2027-08-01,1.0166667,3.0
11264,Middletown/Lexus/GS400,2027-09-01,1.0166667,3.0
11265,Middletown/Lexus/GS400,2027-10-01,1.0166667,3.0
11266,Middletown/Lexus/GS400,2027-11-01,1.0166667,3.0
11267,Middletown/Lexus/GS400,2027-12-01,1.0166667,3.0
11268,Middletown/Lexus/LS400,2027-01-01,1.1849599,3.0158729553222656
11269,Middletown/Lexus/LS400,2027-02-01,1.1691172,3.0158729553222656
11270,Middletown/Lexus/LS400,2027-03-01,1.1448648,3.0158729553222656
11271,Middletown/Lexus/LS400,2027-04-01,1.1222966,3.0158729553222656
11272,Middletown/Lexus/LS400,2027-05-01,1.1320856,3.0158729553222656
11273,Middletown/Lexus/LS400,2027-06-01,1.1398826,3.0158729553222656
11274,Middletown/Lexus/LS400,2027-07-01,1.14282,3.0158729553222656
11275,Middletown/Lexus/LS400,2027-08-01,1.1414714,3.0158729553222656
11276,Middletown/Lexus/LS400,2027-09-01,0.9955184,3.0158729553222656
11277,Middletown/Lexus/LS400,2027-10-01,1.1428959,3.0158729553222656
11278,Middletown/Lexus/LS400,2027-11-01,1.1445731,3.0158729553222656
11279,Middletown/Lexus/LS400,2027-12-01,1.1458095,3.0158729553222656
11280,Middletown/Lexus/LX470,2027-01-01,1.0,3.0
11281,Middletown/Lexus/LX470,2027-02-01,1.0,3.0
11282,Middletown/Lexus/LX470,2027-03-01,1.0,3.0
11283,Middletown/Lexus/LX470,2027-04-01,1.0,3.0
11284,Middletown/Lexus/LX470,2027-05-01,1.0,3.0
11285,Middletown/Lexus/LX470,2027-06-01,1.0,3.0
11286,Middletown/Lexus/LX470,2027-07-01,1.0,3.0
11287,Middletown/Lexus/LX470,2027-08-01,1.0,3.0
11288,Middletown/Lexus/LX470,2027-09-01,1.0,3.0
11289,Middletown/Lexus/LX470,2027-10-01,1.0,3.0
11290,Middletown/Lexus/LX470,2027-11-01,1.0,3.0
11291,Middletown/Lexus/LX470,2027-12-01,1.0,3.0
11292,Middletown/Lexus/RX300,2027-01-01,1.0,2.0
11293,Middletown/Lexus/RX300,2027-02-01,1.0,2.0
11294,Middletown/Lexus/RX300,2027-03-01,1.0,2.0
11295,Middletown/Lexus/RX300,2027-04-01,1.0,2.0
11296,Middletown/Lexus/RX300,2027-05-01,1.0,2.0
11297,Middletown/Lexus/RX300,2027-06-01,1.0,2.0
11298,Middletown/Lexus/RX300,2027-07-01,1.0,2.0
11299,Middletown/Lexus/RX300,2027-08-01,1.0,2.0
11300,Middletown/Lexus/RX300,2027-09-01,1.0,2.0
11301,Middletown/Lexus/RX300,2027-10-01,1.0,2.0
11302,Middletown/Lexus/RX300,2027-11-01,1.0,2.0
11303,Middletown/Lexus/RX300,2027-12-01,1.0,2.0
11304,Middletown/Lincoln/Continental,2027-01-01,1.0147059,3.0
11305,Middletown/Lincoln/Continental,2027-02-01,1.0147059,3.0
11306,Middletown/Lincoln/Continental,2027-03-01,1.0147059,3.0
11307,Middletown/Lincoln/Continental,2027-04-01,1.0147059,3.0
11308,Middletown/Lincoln/Continental,2027-05-01,1.0147059,3.0
11309,Middletown/Lincoln/Continental,2027-06-01,1.0147059,3.0
11310,Middletown/Lincoln/Continental,2027-07-01,1.0147059,3.0
11311,Middletown/Lincoln/Continental,2027-08-01,1.0147059,3.0
11312,Middletown/Lincoln/Continental,2027-09-01,1.0147059,3.0
11313,Middletown/Lincoln/Continental,2027-10-01,1.0147059,3.0
11314,Middletown/Lincoln/Continental,2027-11-01,1.0147059,3.0
11315,Middletown/Lincoln/Continental,2027-12-01,1.0147059,3.0
11316,Middletown/Lincoln/Navigator,2026-12-01,1.0,3.0
11317,Middletown/Lincoln/Navigator,2027-01-01,1.0,3.0
11318,Middletown/Lincoln/Navigator,2027-02-01,1.0,3.0
11319,Middletown/Lincoln/Navigator,2027-03-01,1.0,3.0
11320,Middletown/Lincoln/Navigator,2027-04-01,1.0,3.0
11321,Middletown/Lincoln/Navigator,2027-05-01,1.0,3.0
11322,Middletown/Lincoln/Navigator,2027-06-01,1.0,3.0
11323,Middletown/Lincoln/Navigator,2027-07-01,1.0,3.0
11324,Middletown/Lincoln/Navigator,2027-08-01,1.0,3.0
11325,Middletown/Lincoln/Navigator,2027-09-01,1.0,3.0
11326,Middletown/Lincoln/Navigator,2027-10-01,1.0,3.0
11327,Middletown/Lincoln/Navigator,2027-11-01,1.0,3.0
11328,Middletown/Lincoln/Town car,2027-01-01,1.016129,3.0
11329,Middletown/Lincoln/Town car,2027-02-01,1.016129,3.0
11330,Middletown/Lincoln/Town car,2027-03-01,1.016129,3.0
11331,Middletown/Lincoln/Town car,2027-04-01,1.016129,3.0
11332,Middletown/Lincoln/Town car,2027-05-01,1.016129,3.0
11333,Middletown/Lincoln/Town car,2027-06-01,1.016129,3.0
11334,Middletown/Lincoln/Town car,2027-07-01,1.016129,3.0
11335,Middletown/Lincoln/Town car,2027-08-01,1.016129,3.0
11336,Middletown/Lincoln/Town car,2027-09-01,1.016129,3.0
11337,Middletown/Lincoln/Town car,2027-10-01,1.016129,3.0
11338,Middletown/Lincoln/Town car,2027-11-01,1.016129,3.0
11339,Middletown/Lincoln/Town car,2027-12-01,1.016129,3.0
11340,Middletown/Mercedes-B/C-Class,2027-01-01,1.0,3.0
11341,Middletown/Mercedes-B/C-Class,2027-02-01,1.0,3.0
11342,Middletown/Mercedes-B/C-Class,2027-03-01,1.0,3.0
11343,Middletown/Mercedes-B/C-Class,2027-04-01,1.0,3.0
11344,Middletown/Mercedes-B/C-Class,2027-05-01,1.0,3.0
11345,Middletown/Mercedes-B/C-Class,2027-06-01,1.0,3.0
11346,Middletown/Mercedes-B/C-Class,2027-07-01,1.0,3.0
11347,Middletown/Mercedes-B/C-Class,2027-08-01,1.0,3.0
11348,Middletown/Mercedes-B/C-Class,2027-09-01,1.0,3.0
11349,Middletown/Mercedes-B/C-Class,2027-10-01,1.0,3.0
11350,Middletown/Mercedes-B/C-Class,2027-11-01,1.0,3.0
11351,Middletown/Mercedes-B/C-Class,2027-12-01,1.0,3.0
11352,Middletown/Mercedes-B/CL500,2027-01-01,1.0,3.0
11353,Middletown/Mercedes-B/CL500,2027-02-01,1.0,3.0
11354,Middletown/Mercedes-B/CL500,2027-03-01,1.0,3.0
11355,Middletown/Mercedes-B/CL500,2027-04-01,1.0,3.0
11356,Middletown/Mercedes-B/CL500,2027-05-01,1.0,3.0
11357,Middletown/Mercedes-B/CL500,2027-06-01,1.0,3.0
11358,Middletown/Mercedes-B/CL500,2027-07-01,1.0,3.0
11359,Middletown/Mercedes-B/CL500,2027-08-01,1.0,3.0
11360,Middletown/Mercedes-B/CL500,2027-09-01,1.0,3.0
11361,Middletown/Mercedes-B/CL500,2027-10-01,1.0,3.0
11362,Middletown/Mercedes-B/CL500,2027-11-01,1.0,3.0
11363,Middletown/Mercedes-B/CL500,2027-12-01,1.0,3.0
11364,Middletown/Mercedes-B/CLK Coupe,2026-12-01,1.0,3.0
11365,Middletown/Mercedes-B/CLK Coupe,2027-01-01,1.0,3.0
11366,Middletown/Mercedes-B/CLK Coupe,2027-02-01,1.0,3.0
11367,Middletown/Mercedes-B/CLK Coupe,2027-03-01,1.0,3.0
11368,Middletown/Mercedes-B/CLK Coupe,2027-04-01,1.0,3.0
11369,Middletown/Mercedes-B/CLK Coupe,2027-05-01,1.0,3.0
11370,Middletown/Mercedes-B/CLK Coupe,2027-06-01,1.0,3.0
11371,Middletown/Mercedes-B/CLK Coupe,2027-07-01,1.0,3.0
11372,Middletown/Mercedes-B/CLK Coupe,2027-08-01,1.0,3.0
11373,Middletown/Mercedes-B/CLK Coupe,2027-09-01,1.0,3.0
11374,Middletown/Mercedes-B/CLK Coupe,2027-10-01,1.0,3.0
11375,Middletown/Mercedes-B/CLK Coupe,2027-11-01,1.0,3.0
11376,Middletown/Mercedes-B/E-Class,2026-11-01,1.0243902,3.0
11377,Middletown/Mercedes-B/E-Class,2026-12-01,1.0243902,3.0
11378,Middletown/Mercedes-B/E-Class,2027-01-01,1.0243902,3.0
11379,Middletown/Mercedes-B/E-Class,2027-02-01,1.0243902,3.0
11380,Middletown/Mercedes-B/E-Class,2027-03-01,1.0243902,3.0
11381,Middletown/Mercedes-B/E-Class,2027-04-01,1.0243902,3.0
11382,Middletown/Mercedes-B/E-Class,2027-05-01,1.0243902,3.0
11383,Middletown/Mercedes-B/E-Class,2027-06-01,1.0243902,3.0
11384,Middletown/Mercedes-B/E-Class,2027-07-01,1.0243902,3.0
11385,Middletown/Mercedes-B/E-Class,2027-08-01,1.0243902,3.0
11386,Middletown/Mercedes-B/E-Class,2027-09-01,1.0243902,3.0
11387,Middletown/Mercedes-B/E-Class,2027-10-01,1.0243902,3.0
11388,Middletown/Mercedes-B/M-Class,2027-01-01,1.0,3.0
11389,Middletown/Mercedes-B/M-Class,2027-02-01,1.0,3.0
11390,Middletown/Mercedes-B/M-Class,2027-03-01,1.0,3.0
11391,Middletown/Mercedes-B/M-Class,2027-04-01,1.0,3.0
11392,Middletown/Mercedes-B/M-Class,2027-05-01,1.0,3.0
11393,Middletown/Mercedes-B/M-Class,2027-06-01,1.0,3.0
11394,Middletown/Mercedes-B/M-Class,2027-07-01,1.0,3.0
11395,Middletown/Mercedes-B/M-Class,2027-08-01,1.0,3.0
11396,Middletown/Mercedes-B/M-Class,2027-09-01,1.0,3.0
11397,Middletown/Mercedes-B/M-Class,2027-10-01,1.0,3.0
11398,Middletown/Mercedes-B/M-Class,2027-11-01,1.0,3.0
11399,Middletown/Mercedes-B/M-Class,2027-12-01,1.0,3.0
11400,Middletown/Mercedes-B/S-Class,2027-01-01,1.0227273,3.0232558250427246
11401,Middletown/Mercedes-B/S-Class,2027-02-01,1.0227273,3.0232558250427246
11402,Middletown/Mercedes-B/S-Class,2027-03-01,1.0227273,3.0232558250427246
11403,Middletown/Mercedes-B/S-Class,2027-04-01,1.0227273,3.0232558250427246
11404,Middletown/Mercedes-B/S-Class,2027-05-01,1.0227273,3.0232558250427246
11405,Middletown/Mercedes-B/S-Class,2027-06-01,1.0227273,3.0232558250427246
11406,Middletown/Mercedes-B/S-Class,2027-07-01,1.0227273,3.0232558250427246
11407,Middletown/Mercedes-B/S-Class,2027-08-01,1.0227273,3.0232558250427246
11408,Middletown/Mercedes-B/S-Class,2027-09-01,1.0227273,3.0232558250427246
